"ds-dex-table-row href","ds-dex-table-row-badge-pair-no","ds-dex-table-row-dex-icon src","ds-dex-table-row-token-icon-img src","ds-dex-table-row-badge","ds-dex-table-row-base-token-symbol","ds-dex-table-row-quote-token-symbol","ds-dex-table-row-base-token-name-text","ds-table-data-cell","ds-table-data-cell 2","ds-table-data-cell 3","ds-table-data-cell 4","ds-table-data-cell 5","ds-change-perc","ds-change-perc 2","ds-change-perc 3","ds-change-perc 4","ds-table-data-cell 6","ds-table-data-cell 7","ds-table-empty-val","chakra-text","chakra-text 2"
"https://dexscreener.com/pulsechain/0x57251492b7f9b8ecd8a7209c9eef555501c268bb","#172","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/c9b955e3ef957b65e1b72f80353ddc929592ebf4a610cfa2c3cc91941582dd1d?width=64&height=64&fit=crop&quality=95&format=auto","v1","COMP","WPLS","Compound","$0.2222","2y","745","$2.7K","394","","0.16%","20.60%","25.78%","$4.6K","$2.2M","-","",""
"https://dexscreener.com/pulsechain/0x014ad60063353f721ecc07b03748d0d77ac739bb","#173","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/7b95c3c8cc915f0c09d268a02433efbf321d7b62689deec6ac802975526d1d3b?width=64&height=64&fit=crop&quality=95&format=auto","v2","INC","WBTC","Incentive","$0.6482","2y","83","$320","43","0.40%","1.96%","5.15%","6.61%","$6.8K","$36.1M","","",""
"https://dexscreener.com/pulsechain/0x17e9abc8da9c86aca035bd4716e41839ddf2d661","#174","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/83285cfcf3740f50e6204770a052ac18fc8a26a3e5be0a9ed3100744c61f9efa?width=64&height=64&fit=crop&quality=95&format=auto","v1","APC","WPLS","Apin Pulse","","2y","9","$340","6","","0.99%","2.69%","5.71%","$67K","$128K","-","$0.02142","5"
"https://dexscreener.com/pulsechain/0x2e92dbe727a403bbe440f3176db6e17c8ed1b22f","#175","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v2","TEDDY BEAR ㉾","POPPY ㉾","BEAR","","2y","47","$200","27","0.67%","1.18%","2.91%","22.21%","$5.9K","$5.4M","","$0.05504","8"
"https://dexscreener.com/pulsechain/0xc6c65794d4acb306c96eb263a239b5a39382a206","#176","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/4636eb57478e1dad2a850550a424202b155cf97df90e840db41fc151eb1be5c6?width=64&height=64&fit=crop&quality=95&format=auto","v2","pTGC","WETH","The Grays Currency","$0.0001446","2y","22","$405","15","","1.68%","8.10%","11.67%","$10K","$41.9M","-","",""
"https://dexscreener.com/pulsechain/0x455c0dff413201e63c4257cd5ee8fb6f13b2d1b4","#177","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v2","TEDDY BEAR ㉾","scissors ㉾","BEAR","","2y","38","$134","21","3.55%","3.55%","5.59%","26.18%","$5.6K","$5.5M","","$0.05629","8"
"https://dexscreener.com/pulsechain/0x2e2a603a35bff3c3e6a21a289dfd5144d921d3a0","#178","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/839901fc3f813caa16f896c73dc178943373738cafaef055d150659c91f599cd?width=64&height=64&fit=crop&quality=95&format=auto","v2","Trump","WPLS","Trump","$0.0005311","11mo","168","$1.3K","120","","0.05%","2.68%","5.36%","$46K","$531K","-","",""
"https://dexscreener.com/pulsechain/0x156b5fbf3101ffea2f8ff1646e4d063d0674dfd5","#179","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/4636eb57478e1dad2a850550a424202b155cf97df90e840db41fc151eb1be5c6?width=64&height=64&fit=crop&quality=95&format=auto","v2","pTGC","TSFi","The Grays Currency","$0.0001439","2y","40","$167","32","","","0.04%","3.66%","$9.7K","$41.7M","-","",""
"https://dexscreener.com/pulsechain/0x2491574f78410460ab6b1e9b39b21ce3bcfb69e8","#180","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/4636eb57478e1dad2a850550a424202b155cf97df90e840db41fc151eb1be5c6?width=64&height=64&fit=crop&quality=95&format=auto","v2","pTGC","WPLS","The Grays Currency","$0.0001460","2y","96","$396","25","1.01%","3.01%","7.57%","11.92%","$9.0K","$42.3M","","",""
"https://dexscreener.com/pulsechain/0x8301f6770321742af59de943e10d8956d052443e","#181","https://dd.dexscreener.com/ds-data/dexes/9mm.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","V3","TEDDY BEAR ㉾","WPLS","BEAR","","2y","68","$693","53","","2.48%","2.42%","24.27%","$5.3K","$5.4M","-","$0.05536","8"
"https://dexscreener.com/pulsechain/0x0548656e272fec9534e180d3174cfc57ab6e10c0","#182","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/715ae8ccab505a9d8523b6074dd0d0f064c638256dd33019cc34dec3c8e56e62?width=64&height=64&fit=crop&quality=95&format=auto","v1","urmom","WPLS","urmom","$0.0004335","8mo","94","$683","79","1.71%","1.67%","5.00%","7.42%","$33K","$196K","","",""
"https://dexscreener.com/pulsechain/0x994e575563f8204d2ccc022e91dd91138b0506c2","#183","https://dd.dexscreener.com/ds-data/dexes/9inch.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v2","TEDDY BEAR ㉾","WPLS","BEAR","","2y","318","$417","162","","0.77%","3.53%","21.68%","$1.9K","$5.5M","-","$0.05578","8"
"https://dexscreener.com/pulsechain/0xaed189f27a0253685a9a07d361688d055015cf96","#184","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/498cbcb2993dda29cb9038903047f926ba07f84f14338361c2d883e86ff8996a?width=64&height=64&fit=crop&quality=95&format=auto","v2","SAVVA","DAI","Content Reward Token","$0.003329","7mo","59","$1.1K","48","0.48%","1.00%","0.87%","0.74%","$63K","$646K","","",""
"https://dexscreener.com/pulsechain/0x6ecf62205bcba62bd5a363247c268d7b276931d2","#185","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/4636eb57478e1dad2a850550a424202b155cf97df90e840db41fc151eb1be5c6?width=64&height=64&fit=crop&quality=95&format=auto","v2","pTGC","WBTC","The Grays Currency","$0.0001429","2y","18","$113","14","","","0.58%","9.24%","$8.8K","$41.4M","-","",""
"https://dexscreener.com/pulsechain/0xe09612514cd86568438ea0bb21200b13e8918989","#186","https://dd.dexscreener.com/ds-data/dexes/0x968bac75BAA5FC0C5c3fe0dedf638179CBA0cE04.png","https://cdn.dexscreener.com/cms/images/7b95c3c8cc915f0c09d268a02433efbf321d7b62689deec6ac802975526d1d3b?width=64&height=64&fit=crop&quality=95&format=auto","","INC","WPLS","Incentive","$0.6359","1mo","105","$1.0K","77","","0.69%","2.73%","4.49%","$3.3K","$35.4M","-","",""
"https://dexscreener.com/pulsechain/0xb0ebac58f5327a71b4b606264db1d68c982c0e56","#187","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/128ada15f017db0137e37badc826916226437d01cf29e231ff823974795a6eb4?width=64&height=64&fit=crop&quality=95&format=auto","v1","TEDDY","WPLS","Teddy Bear","$0.0001979","9mo","24","$73","21","1.24%","1.81%","4.66%","8.39%","$25K","$197K","","",""
"https://dexscreener.com/pulsechain/0x8a73c5f100c2e66b53e2c044f23442f0fed387eb","#188","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v2","TEDDY BEAR ㉾","eHEX","BEAR","","2y","143","$296","73","6.13%","7.66%","9.59%","26.71%","$2.4K","$5.8M","","$0.05905","8"
"https://dexscreener.com/pulsechain/0x1a9a2c7309cbc0b886e7d8daaa51f6bd1f92e22e","#189","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v1","TEDDY BEAR ㉾","F㉾D","BEAR","","7mo","56","$154","35","","1.86%","3.35%","21.25%","$3.3K","$5.4M","-","$0.05526","8"
"https://dexscreener.com/pulsechain/0x982ccd04c026feb499930cc1efbc91faa82141f0","#190","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v2","TEDDY BEAR ㉾","ލ","BEAR","","2y","41","$83","19","0.65%","0.68%","1.66%","19.51%","$3.6K","$5.4M","","$0.05500","8"
"https://dexscreener.com/pulsechain/0xef9ea3d72e28c7140481209190601c085027d6fe","#191","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8e74c6ebc5d80175928260fbee4e8c11bba2a08358ccfd2eccc7fcd9a1f55e8a?width=64&height=64&fit=crop&quality=95&format=auto","v2","OINK","WPLS","Piggy Bank","$0.0003278","2y","80","$1.4K","47","","","-9.29%","-6.34%","$24K","$236K","-","",""
"https://dexscreener.com/pulsechain/0x83c76b2e0707e4a03cd9347084111bca5f76b957","#192","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v2","TEDDY BEAR ㉾","XYZ","BEAR","","15d","18","$119","16","","","3.39%","16.68%","$3.3K","$5.3M","-","$0.05384","8"
"https://dexscreener.com/pulsechain/0xd843906c129b4d9efa0df526deb9088fa94a305d","#193","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/4636eb57478e1dad2a850550a424202b155cf97df90e840db41fc151eb1be5c6?width=64&height=64&fit=crop&quality=95&format=auto","v1","pTGC","eHEX","The Grays Currency","$0.0001434","1y","6","$100","6","","6.16%","6.16%","8.81%","$7.5K","$41.5M","-","",""
"https://dexscreener.com/pulsechain/0x5990fade0cdf3b2f29ef3816227459be48d2da58","#194","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/7b95c3c8cc915f0c09d268a02433efbf321d7b62689deec6ac802975526d1d3b?width=64&height=64&fit=crop&quality=95&format=auto","v2","INC","USDC","Incentive","$0.6483","2y","89","$203","68","0.67%","1.65%","4.62%","6.18%","$2.1K","$36.1M","","",""
"https://dexscreener.com/pulsechain/0x46814b3f18d90625b6e166bc2917bb64a635d797","#195","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/193f003e8d4af6f1c9b3ceb6da4ff5904faec91eeae5b24fbfd205ff142ea301?width=64&height=64&fit=crop&quality=95&format=auto","v2","vPLS","WPLS","Vouch Staked PLS","","1y","44","$578","31","1.92%","2.54%","7.01%","10.05%","$62K","$2.7M","","$0.01872","4"
"https://dexscreener.com/pulsechain/0xc636bfe0bae34824380b4e26bc34e4614e55e483","#196","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","","v1","USDC","ATROPA","USD Coin","$0.001071","2y","655","$37K","332","0.47%","3.64%","3.83%","23.41%","$8.4M","$65.2M","","",""
"https://dexscreener.com/pulsechain/0x33b0bcfe87c280b4a6534511e113490cf6d45c89","#197","https://dd.dexscreener.com/ds-data/dexes/9mm.png","https://cdn.dexscreener.com/cms/images/7b95c3c8cc915f0c09d268a02433efbf321d7b62689deec6ac802975526d1d3b?width=64&height=64&fit=crop&quality=95&format=auto","V3","INC","WPLS","Incentive","$0.6312","1y","11","$124","11","","","1.56%","3.35%","$3.1K","$35.1M","-","",""
"https://dexscreener.com/pulsechain/0x1a74bcda5f907c1a2fed366ef30baedcf09aecef","#198","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v2","TEDDY BEAR ㉾","PLSX","BEAR","","2y","100","$130","47","","1.84%","3.04%","21.05%","$1.1K","$5.5M","-","$0.05561","8"
"https://dexscreener.com/pulsechain/0x13ba05f2fbd97e76b9e9e9b9a2a230d001d7bd27","#199","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/7b95c3c8cc915f0c09d268a02433efbf321d7b62689deec6ac802975526d1d3b?width=64&height=64&fit=crop&quality=95&format=auto","v2","INC","DAI","Incentive","$0.6483","2y","82","$82","49","1.04%","1.91%","4.56%","6.43%","$1.3K","$36.1M","","",""
"https://dexscreener.com/pulsechain/0x507e77e787ce5b7d072e9bb0620951d0578cd219","#200","https://dd.dexscreener.com/ds-data/dexes/9mm.png","https://cdn.dexscreener.com/cms/images/7b95c3c8cc915f0c09d268a02433efbf321d7b62689deec6ac802975526d1d3b?width=64&height=64&fit=crop&quality=95&format=auto","V3","INC","DAI","Incentive","$0.6408","1y","10","$80","10","1.30%","2.97%","4.44%","5.45%","$2.5K","$35.7M","","",""
"https://dexscreener.com/pulsechain/0xf1f4ee610b2babb05c635f726ef8b0c568c8dc65","#3","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/84a9562c3b7fb9c77486a7d267bd4dea495e19a9c1bcc14923ada2d8f3f271b5?width=64&height=64&fit=crop&quality=95&format=auto","v1","HEX","WPLS","HEX","$0.003009","2y","1,861","$145K","939","3.72%","3.65%","6.40%","6.78%","$1.0M","$1.78B","","",""
"https://dexscreener.com/pulsechain/0x31ef9a41500e6bd18524404ac9c5b88d04aa924e","#6","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v2","TEDDY BEAR ㉾","WPLS","BEAR","","2y","3,259","$50K","1,021","2.08%","2.27%","4.53%","23.42%","$66K","$5.6M","","$0.05670","8"
"https://dexscreener.com/pulsechain/0x96fefb743b1d180363404747bf09bd32657d8b78","#26","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/4c46d249c6a3c16f0ca7df57a674bb907e07e3951fe2384088c648e0274e4c22?width=64&height=64&fit=crop&quality=95&format=auto","v2","PUMP","WPLS","PUMP.tires","$0.002685","11mo","738","$14K","379","1.61%","-0.35%","1.36%","8.80%","$124K","$2.6M","","",""
"https://dexscreener.com/pulsechain/0x69ba9abedd39f7671fc89441e2424b386b3e8154","#57","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/84a9562c3b7fb9c77486a7d267bd4dea495e19a9c1bcc14923ada2d8f3f271b5?width=64&height=64&fit=crop&quality=95&format=auto","v2","HEX","TREASURY BILL ㉾","HEX","$0.002995","9mo","251","$5.0K","117","3.17%","3.62%","5.52%","8.19%","$49K","$1.77B","","",""
"https://dexscreener.com/pulsechain/0x4f0e991e170aa644763cb68ecc945bdf957473ee","#64","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/7b95c3c8cc915f0c09d268a02433efbf321d7b62689deec6ac802975526d1d3b?width=64&height=64&fit=crop&quality=95&format=auto","v1","INC","DAI","Incentive","$0.6523","2y","378","$7.8K","213","1.56%","2.38%","5.44%","7.13%","$52K","$36.3M","","",""
"https://dexscreener.com/pulsechain/0x1ee5c4ec1dafe9af57b1b38fa266b43a168ed29e","#99","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v2","TEDDY BEAR ㉾","WETH","BEAR","","2y","834","$11K","281","2.21%","2.56%","4.99%","24.39%","$26K","$5.6M","","$0.05686","8"
"https://dexscreener.com/pulsechain/0xf1f4ee610b2babb05c635f726ef8b0c568c8dc65","#3","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/84a9562c3b7fb9c77486a7d267bd4dea495e19a9c1bcc14923ada2d8f3f271b5?width=64&height=64&fit=crop&quality=95&format=auto","v1","HEX","WPLS","HEX","$0.003002","2y","1,862","$145K","940","3.48%","3.41%","6.16%","6.53%","$1.0M","$1.77B","","",""
"https://dexscreener.com/pulsechain/0x1b45b9148791d3a104184cd5dfe5ce57193a3ee9","#4","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/38f4b2e53fe707a17ea8171c01dc4d6ceda344b6a352fe248a151c8a80bd59b8?width=64&height=64&fit=crop&quality=95&format=auto","v1","PLSX","WPLS","PulseX","","2y","2,133","$245K","955","1.11%","1.59%","4.84%","6.85%","$3.6M","$1.85B","","$0.01297","4"
"https://dexscreener.com/pulsechain/0x31ef9a41500e6bd18524404ac9c5b88d04aa924e","#6","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v2","TEDDY BEAR ㉾","WPLS","BEAR","","2y","3,268","$51K","1,023","1.48%","1.68%","3.92%","22.70%","$66K","$5.5M","","$0.05637","8"
"https://dexscreener.com/pulsechain/0xc475332e92561cd58f278e4e2ed76c17d5b50f05","#11","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/84a9562c3b7fb9c77486a7d267bd4dea495e19a9c1bcc14923ada2d8f3f271b5?width=64&height=64&fit=crop&quality=95&format=auto","v2","HEX","USDC","HEX","$0.003014","2y","984","$71K","488","3.50%","3.36%","6.23%","6.44%","$213K","$1.78B","","",""
"https://dexscreener.com/pulsechain/0x6ace474a9fde57e663e47a4c7965964440b35f71","#15","https://dd.dexscreener.com/ds-data/dexes/9mm.png","https://cdn.dexscreener.com/cms/images/84a9562c3b7fb9c77486a7d267bd4dea495e19a9c1bcc14923ada2d8f3f271b5?width=64&height=64&fit=crop&quality=95&format=auto","V3","HEX","DAI","HEX","$0.003015","1y","347","$19K","195","3.77%","3.99%","6.26%","7.18%","$223K","$1.78B","","",""
"https://dexscreener.com/pulsechain/0xb2893cea8080bf43b7b60b589edaab5211d98f23","#16","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/38f4b2e53fe707a17ea8171c01dc4d6ceda344b6a352fe248a151c8a80bd59b8?width=64&height=64&fit=crop&quality=95&format=auto","v1","PLSX","DAI","PulseX","","2y","550","$25K","319","0.93%","1.55%","4.74%","6.28%","$127K","$1.85B","","$0.01295","4"
"https://dexscreener.com/pulsechain/0x98bb7fe00f82c495229eb302d1ae708ff931728e","#18","https://dd.dexscreener.com/ds-data/dexes/9mm.png","https://cdn.dexscreener.com/cms/images/38f4b2e53fe707a17ea8171c01dc4d6ceda344b6a352fe248a151c8a80bd59b8?width=64&height=64&fit=crop&quality=95&format=auto","V3","PLSX","WPLS","PulseX","","2y","690","$69K","285","1.84%","2.77%","5.28%","7.64%","$331K","$1.86B","","$0.01303","4"
"https://dexscreener.com/pulsechain/0xc2131e4a8aaa8a47bebe87482b67be2d6701ce98","#24","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v2","TEDDY BEAR ㉾","ATROPA","BEAR","","2y","381","$11K","208","1.77%","3.82%","5.16%","23.56%","$144K","$5.6M","","$0.05703","8"
"https://dexscreener.com/pulsechain/0x24c4d0532cddae3b0b8935196f2b91e68d6b85ed","#25","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v2","TEDDY BEAR ㉾","TREASURY BILL ㉾","BEAR","","2y","252","$13K","166","1.74%","2.92%","4.24%","25.70%","$438K","$5.6M","","$0.05659","8"
"https://dexscreener.com/pulsechain/0x9b2ecc7ffddf74a67600ee7e5a273561c626c99d","#44","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v2","TEDDY BEAR ㉾","DAI","BEAR","","2y","936","$18K","427","0.91%","3.95%","4.79%","23.88%","$77K","$5.6M","","$0.05701","8"
"https://dexscreener.com/pulsechain/0x5b002c8ad3c23b4021f75003fecf01a10b11f6ca","#45","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/4636eb57478e1dad2a850550a424202b155cf97df90e840db41fc151eb1be5c6?width=64&height=64&fit=crop&quality=95&format=auto","v2","pTGC","UFO","The Grays Currency","$0.0001259","1y","56","$3.3K","52","","","-0.26%","5.98%","$702K","$36.5M","-","",""
"https://dexscreener.com/pulsechain/0x69ba9abedd39f7671fc89441e2424b386b3e8154","#57","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/84a9562c3b7fb9c77486a7d267bd4dea495e19a9c1bcc14923ada2d8f3f271b5?width=64&height=64&fit=crop&quality=95&format=auto","v2","HEX","TREASURY BILL ㉾","HEX","$0.003004","9mo","253","$5.0K","119","3.48%","3.93%","5.84%","8.52%","$49K","$1.77B","","",""
"https://dexscreener.com/pulsechain/0x333502d557a40fec45350bef9c07f9c53244559a","#66","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/f6e55519bbd8c01a255feab9b738dd5306694efbd141310e55802d8c605853ca?width=64&height=64&fit=crop&quality=95&format=auto","v2","F㉾D","WPLS","Reserve Teh ㉾","","1y","967","$8.5K","441","0.99%","1.34%","2.96%","14.93%","$42K","$3.3M","","$0.02708","4"
"https://dexscreener.com/pulsechain/0x6d9b057e24e0f69e1abfdd596f06d8978c708a9c","#76","https://dd.dexscreener.com/ds-data/dexes/pdex.png","https://cdn.dexscreener.com/cms/images/38f4b2e53fe707a17ea8171c01dc4d6ceda344b6a352fe248a151c8a80bd59b8?width=64&height=64&fit=crop&quality=95&format=auto","v3","PLSX","WPLS","PulseX","","8mo","142","$3.7K","110","1.41%","3.47%","5.36%","7.71%","$32K","$1.86B","","$0.01304","4"
"https://dexscreener.com/pulsechain/0x790c996afe80efe313a9a28ef4221ef5a555b8b2","#86","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/38f4b2e53fe707a17ea8171c01dc4d6ceda344b6a352fe248a151c8a80bd59b8?width=64&height=64&fit=crop&quality=95&format=auto","v2","PLSX","DAI","PulseX","","2y","343","$2.5K","169","0.98%","1.65%","4.82%","6.80%","$21K","$1.85B","","$0.01296","4"
"https://dexscreener.com/pulsechain/0x1ee5c4ec1dafe9af57b1b38fa266b43a168ed29e","#98","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v2","TEDDY BEAR ㉾","WETH","BEAR","","2y","839","$12K","282","2.14%","2.49%","4.92%","24.31%","$26K","$5.6M","","$0.05682","8"
"https://dexscreener.com/pulsechain/0x16dd54afbca8697a24399009e55cc3d3e7860cfa","#99","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/af1d0aee448e13796f326ec6ceb40f004d060864ebf9c1e436e9b2981ff97ab7?width=64&height=64&fit=crop&quality=95&format=auto","v2","PCOCK","MOST","PulseChain Peacock","$0.01970","2mo","381","$3.0K","208","","-1.38%","1.17%","19.31%","$13K","$16.6M","-","",""
"https://dexscreener.com/pulsechain/0xec1ff11b2e75278271458e074205d3a396362da5","#17","https://dd.dexscreener.com/ds-data/dexes/9mm.png","https://cdn.dexscreener.com/cms/images/84a9562c3b7fb9c77486a7d267bd4dea495e19a9c1bcc14923ada2d8f3f271b5?width=64&height=64&fit=crop&quality=95&format=auto","V3","HEX","USDC","HEX","$0.003036","2y","84","$19K","69","3.23%","4.82%","6.63%","7.65%","$153K","$1.79B","","",""
"https://dexscreener.com/pulsechain/0x98bb7fe00f82c495229eb302d1ae708ff931728e","#18","https://dd.dexscreener.com/ds-data/dexes/9mm.png","https://cdn.dexscreener.com/cms/images/38f4b2e53fe707a17ea8171c01dc4d6ceda344b6a352fe248a151c8a80bd59b8?width=64&height=64&fit=crop&quality=95&format=auto","V3","PLSX","WPLS","PulseX","","2y","688","$69K","283","1.84%","2.77%","5.28%","7.64%","$331K","$1.86B","","$0.01303","4"
"https://dexscreener.com/pulsechain/0xfc4745206d437ebb55a9590cbaf09724f068b726","#60","https://dd.dexscreener.com/ds-data/dexes/9mm.png","https://cdn.dexscreener.com/cms/images/7b95c3c8cc915f0c09d268a02433efbf321d7b62689deec6ac802975526d1d3b?width=64&height=64&fit=crop&quality=95&format=auto","V3","INC","WPLS","Incentive","$0.6404","2y","233","$18K","198","","1.32%","3.16%","5.37%","$66K","$35.7M","-","",""
"https://dexscreener.com/pulsechain/0x6d9b057e24e0f69e1abfdd596f06d8978c708a9c","#76","https://dd.dexscreener.com/ds-data/dexes/pdex.png","https://cdn.dexscreener.com/cms/images/38f4b2e53fe707a17ea8171c01dc4d6ceda344b6a352fe248a151c8a80bd59b8?width=64&height=64&fit=crop&quality=95&format=auto","v3","PLSX","WPLS","PulseX","","8mo","141","$3.7K","109","1.67%","3.47%","5.36%","7.81%","$32K","$1.86B","","$0.01304","4"
"https://dexscreener.com/pulsechain/0xffea700e3f39169e4ee816ec9904ae67d0a7cabf","#79","https://dd.dexscreener.com/ds-data/dexes/9mm.png","https://cdn.dexscreener.com/cms/images/af1d0aee448e13796f326ec6ceb40f004d060864ebf9c1e436e9b2981ff97ab7?width=64&height=64&fit=crop&quality=95&format=auto","V3","PCOCK","WPLS","PulseChain Peacock","$0.01958","5mo","56","$5.0K","37","","-2.01%","3.34%","18.84%","$27K","$19.5M","-","",""
